LST_DATE,source_file,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG
57140-07-05,CRND0103-2015-TX_Monahans_6_ENE.txt,88.8,35.8,61.9
57140-07-06,CRND0103-2015-TX_Monahans_6_ENE.txt,92.6,49.8,70.8
57140-07-07,CRND0103-2015-TX_Monahans_6_ENE.txt,93.1,42,70.1
57140-07-08,CRND0103-2015-TX_Monahans_6_ENE.txt,93.8,36.3,65.8
57140-07-09,CRND0103-2015-TX_Monahans_6_ENE.txt,91.9,31,61.6
57140-07-10,CRND0103-2015-TX_Monahans_6_ENE.txt,93.3,34.8,63.7
57140-07-11,CRND0103-2015-TX_Monahans_6_ENE.txt,93.6,34.2,63.1
57140-07-12,CRND0103-2015-TX_Monahans_6_ENE.txt,91.2,39.6,63.5
57140-07-13,CRND0103-2015-TX_Monahans_6_ENE.txt,78.7,40.4,62.2
57140-07-14,CRND0103-2015-TX_Monahans_6_ENE.txt,85,31.4,56.8
57140-07-15,CRND0103-2015-TX_Monahans_6_ENE.txt,85.4,35.3,57.5
57140-07-16,CRND0103-2015-TX_Monahans_6_ENE.txt,84.6,28.8,55.3
57140-07-17,CRND0103-2015-TX_Monahans_6_ENE.txt,91.1,31.7,66.2
57140-07-18,CRND0103-2015-TX_Monahans_6_ENE.txt,91.7,41.7,68.1
57140-07-19,CRND0103-2015-TX_Monahans_6_ENE.txt,92.7,25.9,58.3
57140-07-20,CRND0103-2015-TX_Monahans_6_ENE.txt,93,26.4,55.8
57140-07-21,CRND0103-2015-TX_Monahans_6_ENE.txt,94.1,38.3,62.2
57140-09-30,CRND0103-2015-TX_Monahans_6_ENE.txt,91.3,34.7,62.5
57140-10-01,CRND0103-2015-TX_Monahans_6_ENE.txt,82.7,35.2,60.7
57140-10-02,CRND0103-2015-TX_Monahans_6_ENE.txt,83.4,40.7,61.5
57140-10-03,CRND0103-2015-TX_Monahans_6_ENE.txt,84.8,36.3,60.2
57140-10-04,CRND0103-2015-TX_Monahans_6_ENE.txt,83.5,34.2,59.4
57140-10-05,CRND0103-2015-TX_Monahans_6_ENE.txt,86.6,26.6,59.4
57140-10-06,CRND0103-2015-TX_Monahans_6_ENE.txt,92.9,47.6,70.2
57140-10-07,CRND0103-2015-TX_Monahans_6_ENE.txt,89.7,41.4,66.3
57140-10-08,CRND0103-2015-TX_Monahans_6_ENE.txt,77.1,35.9,58.3
57140-10-09,CRND0103-2015-TX_Monahans_6_ENE.txt,75.1,33.3,53.9
57140-10-10,CRND0103-2015-TX_Monahans_6_ENE.txt,77.1,24,49.4
57140-10-11,CRND0103-2015-TX_Monahans_6_ENE.txt,83,16.4,47.6
57140-10-12,CRND0103-2015-TX_Monahans_6_ENE.txt,77.4,12.3,41.8
57140-10-13,CRND0103-2015-TX_Monahans_6_ENE.txt,71.9,10.8,39.1
57140-10-14,CRND0103-2015-TX_Monahans_6_ENE.txt,66.8,21.5,43.3
57140-10-15,CRND0103-2015-TX_Monahans_6_ENE.txt,64.4,18.7,42.1
57140-10-16,CRND0103-2015-TX_Monahans_6_ENE.txt,71.6,20.1,45.5
57140-10-17,CRND0103-2015-TX_Monahans_6_ENE.txt,73.6,18.7,42.9
57140-10-18,CRND0103-2015-TX_Monahans_6_ENE.txt,75.8,17.8,44.7
57140-10-19,CRND0103-2015-TX_Monahans_6_ENE.txt,62.4,16.8,42.8
57140-10-20,CRND0103-2015-TX_Monahans_6_ENE.txt,71.1,25.9,51.8
57140-10-21,CRND0103-2015-TX_Monahans_6_ENE.txt,87.5,23.5,47.9
57140-10-22,CRND0103-2015-TX_Monahans_6_ENE.txt,72.5,21.8,43.6
57140-10-23,CRND0103-2015-TX_Monahans_6_ENE.txt,65.5,18.4,41.4
57140-10-24,CRND0103-2015-TX_Monahans_6_ENE.txt,73.4,19.1,44.9
57140-10-25,CRND0103-2015-TX_Monahans_6_ENE.txt,72.8,16.7,40.2
57140-10-26,CRND0103-2015-TX_Monahans_6_ENE.txt,63.7,19.5,38.1
57140-10-27,CRND0103-2015-TX_Monahans_6_ENE.txt,67.3,18.1,39.5
57140-10-28,CRND0103-2015-TX_Monahans_6_ENE.txt,62.3,17.4,37.6
57140-10-29,CRND0103-2015-TX_Monahans_6_ENE.txt,53.8,19.9,33.4
57140-10-30,CRND0103-2015-TX_Monahans_6_ENE.txt,47.9,18.4,31.4
57141-01-08,CRND0103-2015-TX_Monahans_6_ENE.txt,67.8,19.4,42.9
57141-01-09,CRND0103-2015-TX_Monahans_6_ENE.txt,69.2,19.1,40.8
57141-01-10,CRND0103-2015-TX_Monahans_6_ENE.txt,88.1,20.5,46
57141-01-11,CRND0103-2015-TX_Monahans_6_ENE.txt,93.5,19.2,51.9
57141-01-12,CRND0103-2015-TX_Monahans_6_ENE.txt,63.2,13.5,35.5
57141-01-13,CRND0103-2015-TX_Monahans_6_ENE.txt,61,14.9,34.7
57141-01-14,CRND0103-2015-TX_Monahans_6_ENE.txt,64.6,18.8,39.6
57141-01-15,CRND0103-2015-TX_Monahans_6_ENE.txt,64.2,18,36.4
57141-01-16,CRND0103-2015-TX_Monahans_6_ENE.txt,51,19.4,33.1
57141-01-17,CRND0103-2015-TX_Monahans_6_ENE.txt,61.2,14.1,34
57141-01-18,CRND0103-2015-TX_Monahans_6_ENE.txt,60,15.4,30.9
57141-01-19,CRND0103-2015-TX_Monahans_6_ENE.txt,50.9,18.5,33.1
57141-01-20,CRND0103-2015-TX_Monahans_6_ENE.txt,66,15.9,37.7
57141-01-21,CRND0103-2015-TX_Monahans_6_ENE.txt,89,19.1,47.1
57141-01-22,CRND0103-2015-TX_Monahans_6_ENE.txt,90.6,29.8,60.2
57141-01-23,CRND0103-2015-TX_Monahans_6_ENE.txt,77,24.4,50.1
57141-01-24,CRND0103-2015-TX_Monahans_6_ENE.txt,76.8,19.5,43.1
57141-01-25,CRND0103-2015-TX_Monahans_6_ENE.txt,58.5,20.2,37.2
57141-01-26,CRND0103-2015-TX_Monahans_6_ENE.txt,63.9,32.4,46.8
57141-01-27,CRND0103-2015-TX_Monahans_6_ENE.txt,70.5,32.4,51.7
57141-01-28,CRND0103-2015-TX_Monahans_6_ENE.txt,83.8,24.2,49.3
57141-01-29,CRND0103-2015-TX_Monahans_6_ENE.txt,73.9,18.4,43.6
57141-01-30,CRND0103-2015-TX_Monahans_6_ENE.txt,88.8,28.3,59.3
57141-01-31,CRND0103-2015-TX_Monahans_6_ENE.txt,91.2,31.9,59.7
57141-02-01,CRND0103-2015-TX_Monahans_6_ENE.txt,75.1,23.3,47.7
57141-02-02,CRND0103-2015-TX_Monahans_6_ENE.txt,80.2,22.5,49.7
57141-02-03,CRND0103-2015-TX_Monahans_6_ENE.txt,76.2,18.2,43.3
57141-02-04,CRND0103-2015-TX_Monahans_6_ENE.txt,84.3,18.3,44.9
57141-02-05,CRND0103-2015-TX_Monahans_6_ENE.txt,76.6,33.7,56.6
57141-02-06,CRND0103-2015-TX_Monahans_6_ENE.txt,67.9,22.6,45.4
57141-02-07,CRND0103-2015-TX_Monahans_6_ENE.txt,80.5,20.1,47.9
57141-04-18,CRND0103-2015-TX_Monahans_6_ENE.txt,75.7,22.4,43.9
57141-04-19,CRND0103-2015-TX_Monahans_6_ENE.txt,83.1,24.5,47.1
57141-04-20,CRND0103-2015-TX_Monahans_6_ENE.txt,78.5,21.6,44.8
57141-04-21,CRND0103-2015-TX_Monahans_6_ENE.txt,75.9,22.6,44.3
57141-04-22,CRND0103-2015-TX_Monahans_6_ENE.txt,81.2,26.4,48.6
57141-04-23,CRND0103-2015-TX_Monahans_6_ENE.txt,68.2,28.1,48.3
57141-04-24,CRND0103-2015-TX_Monahans_6_ENE.txt,70,28.7,48.1
57141-04-25,CRND0103-2015-TX_Monahans_6_ENE.txt,65.7,27.6,47.2
57141-04-26,CRND0103-2015-TX_Monahans_6_ENE.txt,92,39.5,72.6
57141-04-27,CRND0103-2015-TX_Monahans_6_ENE.txt,94,31.8,64.7
57141-04-28,CRND0103-2015-TX_Monahans_6_ENE.txt,84.8,24.2,52.6
57141-04-29,CRND0103-2015-TX_Monahans_6_ENE.txt,77.3,35.1,55.4
57141-04-30,CRND0103-2015-TX_Monahans_6_ENE.txt,72.8,22.1,46.1
57141-05-01,CRND0103-2015-TX_Monahans_6_ENE.txt,67.8,19.9,43.7
57141-05-02,CRND0103-2015-TX_Monahans_6_ENE.txt,58.3,23.7,43.4
57141-05-03,CRND0103-2015-TX_Monahans_6_ENE.txt,88.2,33.4,54.9
57141-05-04,CRND0103-2015-TX_Monahans_6_ENE.txt,83.8,26,52.3
57141-05-05,CRND0103-2015-TX_Monahans_6_ENE.txt,67.1,22.7,49.7
57141-05-06,CRND0103-2015-TX_Monahans_6_ENE.txt,90,48.6,72
57141-05-07,CRND0103-2015-TX_Monahans_6_ENE.txt,96,50.6,80.7
57141-05-08,CRND0103-2015-TX_Monahans_6_ENE.txt,93,36.7,68.7
57141-05-09,CRND0103-2015-TX_Monahans_6_ENE.txt,83.7,35.8,55.4
57141-05-10,CRND0103-2015-TX_Monahans_6_ENE.txt,80.5,34.6,55.1
57141-05-11,CRND0103-2015-TX_Monahans_6_ENE.txt,90.3,43.3,67.5
57141-05-12,CRND0103-2015-TX_Monahans_6_ENE.txt,86.8,34.6,60.5
57141-05-13,CRND0103-2015-TX_Monahans_6_ENE.txt,90.4,25.3,57.8
57141-05-14,CRND0103-2015-TX_Monahans_6_ENE.txt,82.9,20.5,51.4
57141-05-15,CRND0103-2015-TX_Monahans_6_ENE.txt,71.2,22.5,45.8
57141-05-16,CRND0103-2015-TX_Monahans_6_ENE.txt,73.9,24.9,47.2
57141-05-17,CRND0103-2015-TX_Monahans_6_ENE.txt,67.4,22.6,45.2
57141-07-27,CRND0103-2015-TX_Monahans_6_ENE.txt,68.5,20.4,43.4
57141-07-28,CRND0103-2015-TX_Monahans_6_ENE.txt,64.9,27.8,46.2
57141-07-29,CRND0103-2015-TX_Monahans_6_ENE.txt,64.7,36.9,47.8
57141-07-30,CRND0103-2015-TX_Monahans_6_ENE.txt,92.2,49.8,78.1
57141-07-31,CRND0103-2015-TX_Monahans_6_ENE.txt,94.7,47.1,75.5
57141-08-01,CRND0103-2015-TX_Monahans_6_ENE.txt,78.9,37.5,58.5
57141-08-02,CRND0103-2015-TX_Monahans_6_ENE.txt,92.8,36,62.5
57141-08-03,CRND0103-2015-TX_Monahans_6_ENE.txt,94.1,64.4,87.5
57141-08-04,CRND0103-2015-TX_Monahans_6_ENE.txt,92.9,45.2,74.4
57141-08-05,CRND0103-2015-TX_Monahans_6_ENE.txt,95.8,43.2,74.8
57141-08-06,CRND0103-2015-TX_Monahans_6_ENE.txt,93.4,28.2,61.9
57141-08-07,CRND0103-2015-TX_Monahans_6_ENE.txt,90.7,27.7,52.4
57141-08-08,CRND0103-2015-TX_Monahans_6_ENE.txt,73.3,19,39.6
57141-08-09,CRND0103-2015-TX_Monahans_6_ENE.txt,74.1,22.7,47.7
57141-08-10,CRND0103-2015-TX_Monahans_6_ENE.txt,87.9,21.2,57
57141-08-11,CRND0103-2015-TX_Monahans_6_ENE.txt,88.4,36.3,63.5
57141-08-12,CRND0103-2015-TX_Monahans_6_ENE.txt,68.8,25.1,48.3
57141-08-13,CRND0103-2015-TX_Monahans_6_ENE.txt,72.9,40.1,55.6
57141-08-14,CRND0103-2015-TX_Monahans_6_ENE.txt,77.7,41.8,61.8
57141-08-15,CRND0103-2015-TX_Monahans_6_ENE.txt,78.4,42.7,63.5
57141-08-16,CRND0103-2015-TX_Monahans_6_ENE.txt,89.7,58.1,74
57141-08-17,CRND0103-2015-TX_Monahans_6_ENE.txt,95.3,61.4,84.4
57141-08-18,CRND0103-2015-TX_Monahans_6_ENE.txt,95.7,41.5,81.7
57141-08-19,CRND0103-2015-TX_Monahans_6_ENE.txt,91.4,40.3,64.2
57141-08-20,CRND0103-2015-TX_Monahans_6_ENE.txt,80,18,48.5
57141-08-21,CRND0103-2015-TX_Monahans_6_ENE.txt,75.1,12.6,42.5
57141-08-22,CRND0103-2015-TX_Monahans_6_ENE.txt,69.8,18.6,42.3
57141-08-23,CRND0103-2015-TX_Monahans_6_ENE.txt,61.1,26.9,45.5
57141-08-24,CRND0103-2015-TX_Monahans_6_ENE.txt,92.3,25.5,53.7
57141-08-25,CRND0103-2015-TX_Monahans_6_ENE.txt,94.7,42.8,79.8
57141-08-26,CRND0103-2015-TX_Monahans_6_ENE.txt,94.8,30.9,68.3
57141-11-04,CRND0103-2015-TX_Monahans_6_ENE.txt,84.7,20.3,51.7
57141-11-05,CRND0103-2015-TX_Monahans_6_ENE.txt,83.9,19.3,51.6
57141-11-06,CRND0103-2015-TX_Monahans_6_ENE.txt,87.2,25.3,58.2
57141-11-07,CRND0103-2015-TX_Monahans_6_ENE.txt,93.7,37.8,74.1
57141-11-08,CRND0103-2015-TX_Monahans_6_ENE.txt,100,17.6,53.4
57141-11-09,CRND0103-2015-TX_Monahans_6_ENE.txt,68.4,15.3,38.4
57141-11-10,CRND0103-2015-TX_Monahans_6_ENE.txt,79.4,31.5,53.4
57141-11-11,CRND0103-2015-TX_Monahans_6_ENE.txt,81.3,32,56
57141-11-12,CRND0103-2015-TX_Monahans_6_ENE.txt,92.7,30.9,66.5
57141-11-13,CRND0103-2015-TX_Monahans_6_ENE.txt,96.1,39.1,77.4
57141-11-14,CRND0103-2015-TX_Monahans_6_ENE.txt,100,7.6,49.1
57141-11-15,CRND0103-2015-TX_Monahans_6_ENE.txt,63.2,17.5,35.8
57141-11-16,CRND0103-2015-TX_Monahans_6_ENE.txt,63.1,25.5,41.3
57141-11-17,CRND0103-2015-TX_Monahans_6_ENE.txt,89.4,43.4,63.2
57141-11-18,CRND0103-2015-TX_Monahans_6_ENE.txt,95,75.4,87.8
57141-11-19,CRND0103-2015-TX_Monahans_6_ENE.txt,95.2,29.1,77.2
57141-11-20,CRND0103-2015-TX_Monahans_6_ENE.txt,56.7,26,39.6
57141-11-21,CRND0103-2015-TX_Monahans_6_ENE.txt,88.5,16.2,45.3
57141-11-22,CRND0103-2015-TX_Monahans_6_ENE.txt,82.4,33.7,53.7
57141-11-23,CRND0103-2015-TX_Monahans_6_ENE.txt,88.1,17.7,56.7
57141-11-24,CRND0103-2015-TX_Monahans_6_ENE.txt,90.7,22.7,50
57141-11-25,CRND0103-2015-TX_Monahans_6_ENE.txt,82.6,17.2,45.5
57141-11-26,CRND0103-2015-TX_Monahans_6_ENE.txt,64.7,26.8,46
57141-11-27,CRND0103-2015-TX_Monahans_6_ENE.txt,92.2,20.8,52.8
57141-11-28,CRND0103-2015-TX_Monahans_6_ENE.txt,96.6,37.1,76
57141-11-29,CRND0103-2015-TX_Monahans_6_ENE.txt,95.6,70.4,87.1
57141-11-30,CRND0103-2015-TX_Monahans_6_ENE.txt,95.8,85.8,92.2
57141-12-01,CRND0103-2015-TX_Monahans_6_ENE.txt,93.9,82.2,89.4
57141-12-02,CRND0103-2015-TX_Monahans_6_ENE.txt,96.8,83,91.3
57141-12-03,CRND0103-2015-TX_Monahans_6_ENE.txt,100,44.9,83.7
57142-02-12,CRND0103-2015-TX_Monahans_6_ENE.txt,94.1,27.3,73.6
57142-02-13,CRND0103-2015-TX_Monahans_6_ENE.txt,89.8,30.4,58.3
57142-02-14,CRND0103-2015-TX_Monahans_6_ENE.txt,82.7,21.7,56.6
57142-02-15,CRND0103-2015-TX_Monahans_6_ENE.txt,83.4,34.6,61
57142-02-16,CRND0103-2015-TX_Monahans_6_ENE.txt,92.5,40.5,68.1
57142-02-17,CRND0103-2015-TX_Monahans_6_ENE.txt,96.1,27,59.9
57142-02-18,CRND0103-2015-TX_Monahans_6_ENE.txt,87,21.5,54.2
57142-02-19,CRND0103-2015-TX_Monahans_6_ENE.txt,90,21.6,49.9
57142-02-20,CRND0103-2015-TX_Monahans_6_ENE.txt,76.8,14.5,44.2
57142-02-21,CRND0103-2015-TX_Monahans_6_ENE.txt,68.9,14,39.1
57142-02-22,CRND0103-2015-TX_Monahans_6_ENE.txt,68.8,13.4,38.8
57142-02-23,CRND0103-2015-TX_Monahans_6_ENE.txt,95.9,45.4,78.6
57142-02-24,CRND0103-2015-TX_Monahans_6_ENE.txt,79.6,28.4,50.2
57142-02-25,CRND0103-2015-TX_Monahans_6_ENE.txt,61.4,13.5,37
57142-02-26,CRND0103-2015-TX_Monahans_6_ENE.txt,70.3,19,37.9
57142-02-27,CRND0103-2015-TX_Monahans_6_ENE.txt,61.9,17,35.8
57142-02-28,CRND0103-2015-TX_Monahans_6_ENE.txt,74.2,8.2,38
57142-03-01,CRND0103-2015-TX_Monahans_6_ENE.txt,75.4,13.8,45
57142-03-02,CRND0103-2015-TX_Monahans_6_ENE.txt,68.5,19.9,47.3
57142-03-03,CRND0103-2015-TX_Monahans_6_ENE.txt,84.7,42.5,64.2
57142-03-04,CRND0103-2015-TX_Monahans_6_ENE.txt,95,16.7,49.6
57142-03-05,CRND0103-2015-TX_Monahans_6_ENE.txt,65.6,15.2,34.8
57142-03-06,CRND0103-2015-TX_Monahans_6_ENE.txt,55.1,24.2,38.9
57142-03-07,CRND0103-2015-TX_Monahans_6_ENE.txt,72.6,25.8,48.1
57142-03-08,CRND0103-2015-TX_Monahans_6_ENE.txt,92.1,22.9,58.3
57142-03-09,CRND0103-2015-TX_Monahans_6_ENE.txt,96.4,52.2,83
57142-03-10,CRND0103-2015-TX_Monahans_6_ENE.txt,93.8,77,88.7
57142-03-11,CRND0103-2015-TX_Monahans_6_ENE.txt,84.7,47.8,68.1
57142-03-12,CRND0103-2015-TX_Monahans_6_ENE.txt,90.6,65.6,80.6
57142-03-13,CRND0103-2015-TX_Monahans_6_ENE.txt,95,34.2,72.5
57142-03-14,CRND0103-2015-TX_Monahans_6_ENE.txt,94.8,69.5,83.7
57139-02-08,CRND0103-2015-TX_Muleshoe_19_S.txt,94.2,88.1,91.5
57139-02-09,CRND0103-2015-TX_Muleshoe_19_S.txt,96.2,81.3,89.9
57139-02-10,CRND0103-2015-TX_Muleshoe_19_S.txt,95,60.9,83.9
57139-02-11,CRND0103-2015-TX_Muleshoe_19_S.txt,92.5,50.5,72.7
57139-02-12,CRND0103-2015-TX_Muleshoe_19_S.txt,92.7,30.3,69.2
57139-02-13,CRND0103-2015-TX_Muleshoe_19_S.txt,91.5,43.6,67.6
57139-02-14,CRND0103-2015-TX_Muleshoe_19_S.txt,92,53.9,75.7
57139-02-15,CRND0103-2015-TX_Muleshoe_19_S.txt,86.7,42.8,66.8
57139-02-16,CRND0103-2015-TX_Muleshoe_19_S.txt,77.2,30.6,53.6
57139-02-17,CRND0103-2015-TX_Muleshoe_19_S.txt,91,37,59.1
57139-02-18,CRND0103-2015-TX_Muleshoe_19_S.txt,93.6,34.9,66.6
57139-02-19,CRND0103-2015-TX_Muleshoe_19_S.txt,90.1,55.3,78.8
57139-02-20,CRND0103-2015-TX_Muleshoe_19_S.txt,90.3,69.3,79.3
57139-02-21,CRND0103-2015-TX_Muleshoe_19_S.txt,96.1,65.6,84.6
57139-02-22,CRND0103-2015-TX_Muleshoe_19_S.txt,92.5,23.1,64.7
57139-02-23,CRND0103-2015-TX_Muleshoe_19_S.txt,87.4,11.4,51.9
57139-02-24,CRND0103-2015-TX_Muleshoe_19_S.txt,67.8,13,36.6
57139-02-25,CRND0103-2015-TX_Muleshoe_19_S.txt,63.2,14.2,37.6
57139-02-26,CRND0103-2015-TX_Muleshoe_19_S.txt,61.4,10,34.1
57139-02-27,CRND0103-2015-TX_Muleshoe_19_S.txt,80.8,27.6,49.7
57139-02-28,CRND0103-2015-TX_Muleshoe_19_S.txt,96.9,50.3,80.2
57139-03-01,CRND0103-2015-TX_Muleshoe_19_S.txt,93.3,87.3,90
57139-03-02,CRND0103-2015-TX_Muleshoe_19_S.txt,91.5,68.3,80
57139-03-03,CRND0103-2015-TX_Muleshoe_19_S.txt,79.2,37.3,63.4
57139-03-04,CRND0103-2015-TX_Muleshoe_19_S.txt,79.1,34.2,59.5
57139-03-05,CRND0103-2015-TX_Muleshoe_19_S.txt,80.5,22,53.5
57139-03-06,CRND0103-2015-TX_Muleshoe_19_S.txt,85,18.4,52.1
57139-03-07,CRND0103-2015-TX_Muleshoe_19_S.txt,79,19.9,49.6
57139-03-08,CRND0103-2015-TX_Muleshoe_19_S.txt,86,28,56.4
57139-03-09,CRND0103-2015-TX_Muleshoe_19_S.txt,92.3,55.8,67.9
57139-03-10,CRND0103-2015-TX_Muleshoe_19_S.txt,97.5,91.7,95.2
57139-05-19,CRND0103-2015-TX_Muleshoe_19_S.txt,95.9,48.6,75
57139-05-20,CRND0103-2015-TX_Muleshoe_19_S.txt,86.3,29.7,63.7
57139-05-21,CRND0103-2015-TX_Muleshoe_19_S.txt,92.6,19.9,61.8
57139-05-22,CRND0103-2015-TX_Muleshoe_19_S.txt,92.4,23.3,72.3
57139-05-23,CRND0103-2015-TX_Muleshoe_19_S.txt,92.4,33.6,74.3
57139-05-24,CRND0103-2015-TX_Muleshoe_19_S.txt,89.9,5.9,44.3
57139-05-25,CRND0103-2015-TX_Muleshoe_19_S.txt,52.3,6.9,26.1
57139-05-26,CRND0103-2015-TX_Muleshoe_19_S.txt,74.7,9.9,28.3
57139-05-27,CRND0103-2015-TX_Muleshoe_19_S.txt,83.6,12.6,43.7
57139-05-28,CRND0103-2015-TX_Muleshoe_19_S.txt,77.9,10.3,36.8
57139-05-29,CRND0103-2015-TX_Muleshoe_19_S.txt,78.8,59,69.6
57139-05-30,CRND0103-2015-TX_Muleshoe_19_S.txt,90.6,21,53.6
57139-05-31,CRND0103-2015-TX_Muleshoe_19_S.txt,78.5,17.4,46.5
57139-06-01,CRND0103-2015-TX_Muleshoe_19_S.txt,83.7,18.6,50.9
57139-06-02,CRND0103-2015-TX_Muleshoe_19_S.txt,95.1,14.9,59.7
57139-06-03,CRND0103-2015-TX_Muleshoe_19_S.txt,77.6,37.8,56
57139-06-04,CRND0103-2015-TX_Muleshoe_19_S.txt,93.2,35.9,70.5
57139-06-05,CRND0103-2015-TX_Muleshoe_19_S.txt,92.3,17.8,58.8
57139-06-06,CRND0103-2015-TX_Muleshoe_19_S.txt,89.3,8.8,45.2
57139-06-07,CRND0103-2015-TX_Muleshoe_19_S.txt,56.6,8.1,23.5
57139-06-08,CRND0103-2015-TX_Muleshoe_19_S.txt,84.4,32.3,56
57139-06-09,CRND0103-2015-TX_Muleshoe_19_S.txt,92.2,72.8,86.1
57139-06-10,CRND0103-2015-TX_Muleshoe_19_S.txt,89.1,76.7,82
57139-06-11,CRND0103-2015-TX_Muleshoe_19_S.txt,87.2,19.9,62.8
57139-06-12,CRND0103-2015-TX_Muleshoe_19_S.txt,89.4,13.8,54.8
57139-06-13,CRND0103-2015-TX_Muleshoe_19_S.txt,94.8,61.4,82.5
57139-06-14,CRND0103-2015-TX_Muleshoe_19_S.txt,90.8,69.3,83.6
57139-06-15,CRND0103-2015-TX_Muleshoe_19_S.txt,95.3,89.2,91.6
57139-08-27,CRND0103-2015-TX_Muleshoe_19_S.txt,96.3,86.7,93.6
57139-08-28,CRND0103-2015-TX_Muleshoe_19_S.txt,96.7,91.3,95
57139-08-29,CRND0103-2015-TX_Muleshoe_19_S.txt,95,53.4,81.4
57139-08-30,CRND0103-2015-TX_Muleshoe_19_S.txt,96.9,77.5,86.3
57139-08-31,CRND0103-2015-TX_Muleshoe_19_S.txt,89.1,40.1,70.8
57139-09-01,CRND0103-2015-TX_Muleshoe_19_S.txt,91,23.9,64.6
57139-09-02,CRND0103-2015-TX_Muleshoe_19_S.txt,87,37.7,65.8
57139-09-03,CRND0103-2015-TX_Muleshoe_19_S.txt,88.3,31.8,63.1
57139-09-04,CRND0103-2015-TX_Muleshoe_19_S.txt,97.1,45.5,76.6
57139-09-05,CRND0103-2015-TX_Muleshoe_19_S.txt,NA,NA,NA
57139-09-06,CRND0103-2015-TX_Muleshoe_19_S.txt,94.2,16.5,56.8
57139-09-07,CRND0103-2015-TX_Muleshoe_19_S.txt,79.9,21.1,52.2
57139-09-08,CRND0103-2015-TX_Muleshoe_19_S.txt,86.2,14.7,49.5
57139-09-09,CRND0103-2015-TX_Muleshoe_19_S.txt,70.6,16.7,42.6
57139-09-10,CRND0103-2015-TX_Muleshoe_19_S.txt,78,9.6,38.4
57139-09-11,CRND0103-2015-TX_Muleshoe_19_S.txt,68.4,18.6,39
57139-09-12,CRND0103-2015-TX_Muleshoe_19_S.txt,92.3,55.6,73.1
57139-09-13,CRND0103-2015-TX_Muleshoe_19_S.txt,94.1,53.9,80.1
57139-09-14,CRND0103-2015-TX_Muleshoe_19_S.txt,96,53.3,80.1
57139-09-15,CRND0103-2015-TX_Muleshoe_19_S.txt,92.4,53.5,78.3
57139-09-16,CRND0103-2015-TX_Muleshoe_19_S.txt,95,51.1,77.4
57139-09-17,CRND0103-2015-TX_Muleshoe_19_S.txt,97.3,10.8,61.2
57139-09-18,CRND0103-2015-TX_Muleshoe_19_S.txt,81.4,9.5,36.8
57139-09-19,CRND0103-2015-TX_Muleshoe_19_S.txt,64,6.5,28.7
57139-09-20,CRND0103-2015-TX_Muleshoe_19_S.txt,76,9.7,35.6
57139-09-21,CRND0103-2015-TX_Muleshoe_19_S.txt,91,14.9,48.9
57139-09-22,CRND0103-2015-TX_Muleshoe_19_S.txt,65.7,14,33.9
57139-09-23,CRND0103-2015-TX_Muleshoe_19_S.txt,82.8,10,41.6
57139-09-24,CRND0103-2015-TX_Muleshoe_19_S.txt,58.3,15,28.3
57139-09-25,CRND0103-2015-TX_Muleshoe_19_S.txt,78.4,25.1,47.1
57139-09-26,CRND0103-2015-TX_Muleshoe_19_S.txt,87.2,11.7,45.9
57139-12-05,CRND0103-2015-TX_Muleshoe_19_S.txt,82.5,11.7,42.6
57139-12-06,CRND0103-2015-TX_Muleshoe_19_S.txt,62,8.3,27.6
57139-12-07,CRND0103-2015-TX_Muleshoe_19_S.txt,71.6,14.8,49.3
57139-12-08,CRND0103-2015-TX_Muleshoe_19_S.txt,72.1,17.5,39.6
57139-12-09,CRND0103-2015-TX_Muleshoe_19_S.txt,75,12,40.1
57139-12-10,CRND0103-2015-TX_Muleshoe_19_S.txt,71.6,11.4,32.3
57139-12-11,CRND0103-2015-TX_Muleshoe_19_S.txt,84.8,8.8,31.9
57139-12-12,CRND0103-2015-TX_Muleshoe_19_S.txt,87,13.6,42.3
57139-12-13,CRND0103-2015-TX_Muleshoe_19_S.txt,74.7,14,28.2
57139-12-14,CRND0103-2015-TX_Muleshoe_19_S.txt,82.7,30.2,50.5
57139-12-15,CRND0103-2015-TX_Muleshoe_19_S.txt,88.8,10.2,49.5
57139-12-16,CRND0103-2015-TX_Muleshoe_19_S.txt,92.9,19.9,66.8
57139-12-17,CRND0103-2015-TX_Muleshoe_19_S.txt,92.4,60.6,81.4
57139-12-18,CRND0103-2015-TX_Muleshoe_19_S.txt,91.5,34.7,64.4
57139-12-19,CRND0103-2015-TX_Muleshoe_19_S.txt,93,19.4,56.3
57139-12-20,CRND0103-2015-TX_Muleshoe_19_S.txt,92.4,23,58.7
57139-12-21,CRND0103-2015-TX_Muleshoe_19_S.txt,83.5,9.6,31.5
57139-12-22,CRND0103-2015-TX_Muleshoe_19_S.txt,78.2,15.2,37.2
57139-12-23,CRND0103-2015-TX_Muleshoe_19_S.txt,74.4,31.6,48.5
57139-12-24,CRND0103-2015-TX_Muleshoe_19_S.txt,90.7,26.8,51
57139-12-25,CRND0103-2015-TX_Muleshoe_19_S.txt,88.7,16.4,48.9
57139-12-26,CRND0103-2015-TX_Muleshoe_19_S.txt,91.1,12.4,57.1
57139-12-27,CRND0103-2015-TX_Muleshoe_19_S.txt,97,19.5,62
