DATE,source_file,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN
2015-11-01,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.7,15.8,19.7
2015-11-02,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24.9,18.7,21.8
2015-11-03,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.5,18.5,19.5
2015-11-04,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.7,17.9,19.3
2015-11-05,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.6,17.2,18.9
2015-11-06,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.5,19.2,21.4
2015-11-07,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,27.3,19.7,23.5
2015-11-08,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,19.9,9.4,14.6
2015-11-09,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,12.9,9.5,11.2
2015-11-10,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,19.6,10.8,15.2
2015-11-11,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23,7.4,15.2
2015-11-12,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.8,10.3,17.1
2015-11-13,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.3,6.8,13.5
2015-11-14,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,17,3.1,10
2015-11-15,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,16.9,0.3,8.6
2015-11-16,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20,4.4,12.2
2015-11-17,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,21,9.1,15.1
2015-11-18,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24.9,13.9,19.4
2015-11-19,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.2,12.3,17.2
2015-11-20,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.2,9.2,14.7
2015-11-21,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,17.7,7.8,12.8
2015-11-22,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,16,8.8,12.4
2015-11-23,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,11,1,6
2015-11-24,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,14.3,-1.4,6.5
2015-11-25,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,16.7,2.8,9.7
2015-11-26,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,21.3,7.6,14.5
2015-11-27,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.9,10.8,16.8
2015-11-28,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.7,8.3,15.5
2015-11-29,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.8,9.8,16.8
2015-11-30,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.3,11.7,17.5
2015-12-01,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,19.1,15.5,17.3
2015-12-02,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,18.4,12.1,15.3
2015-12-03,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,12.1,6.8,9.5
2015-12-04,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,14.1,4.2,9.1
2015-12-05,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,15.7,4.3,10
2015-12-06,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,18.1,3.9,11
2015-12-07,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20,7.9,14
2015-12-08,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,18.7,5.8,12.2
2015-12-09,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.1,4.8,12.4
2015-12-10,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,21.3,4.5,12.9
2015-12-11,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.9,9.2,16.1
2015-12-12,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24.2,10.3,17.2
2015-12-13,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24.4,9.2,16.8
2015-12-14,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24,16.5,20.2
2015-12-15,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23,10,16.5
2015-12-16,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.9,6.2,14.6
2015-12-17,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,21.4,14.7,18
2015-12-18,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,18.4,2,10.2
2015-12-19,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,10.9,-2.2,4.3
2015-12-20,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,14.6,-2.4,6.1
2015-12-21,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,14.6,6.9,10.7
2015-12-22,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,20.3,14.6,17.5
2015-12-23,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,22.2,17.3,19.7
2015-12-24,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.9,17.7,20.8
2015-12-25,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,25.9,17.3,21.6
2015-12-26,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,25.9,18,22
2015-12-27,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,23.9,18.1,21
2015-12-28,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,25.6,17.7,21.6
2015-12-29,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,25.3,20.4,22.9
2015-12-30,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,24.4,18.7,21.5
2015-12-31,CRND0103-2015-SC_Blackville_3_W.txt,-81.33,33.36,21.1,17,19
2015-01-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,13.6,0.6,7.1
2015-01-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,16.2,9.1,12.7
2015-01-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.1,11.2,15.1
2015-01-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.6,17.2,19.9
2015-01-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17.6,4.3,11
2015-01-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17.5,3.1,10.3
2015-01-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,10.8,0.4,5.6
2015-01-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,0.4,-8.1,-3.8
2015-01-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,13.3,-3.9,4.7
2015-01-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,8.7,-0.3,4.2
2015-01-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.4,-0.3,6
2015-01-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.2,11.3,15.2
2015-01-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.3,4.6,9.5
2015-01-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,4.8,2.7,3.8
2015-01-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,5.8,2.2,4
2015-01-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.8,4.1,8.4
2015-01-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,13.2,1.9,7.6
2015-01-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18.2,8.8,13.5
2015-01-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17.4,3.4,10.4
2015-01-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17.1,5.7,11.4
2015-01-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.8,7.6,14.7
2015-01-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,15.9,7.2,11.5
2015-01-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18.6,10.5,14.5
2015-01-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.1,6.2,12.6
2015-01-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.8,1.3,7
2015-01-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,15.4,6.5,11
2015-01-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,10.6,1.1,5.8
2015-01-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,9.3,-1.1,4.1
2015-01-29,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.2,-1.2,5.5
2015-01-30,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14,2.1,8.1
2015-01-31,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,10.5,-1.6,4.5
2015-02-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18.1,2.2,10.1
2015-02-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,16.6,4.2,10.4
2015-02-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,7.3,-1.5,2.9
2015-02-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12,0.5,6.2
2015-02-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.9,2.2,8.5
2015-02-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,8.9,-2.5,3.2
2015-02-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.5,-0.5,7
2015-02-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.7,9.4,14.6
2015-02-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.7,9.2,14.4
2015-02-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.7,5.3,9
2015-02-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,NA,NA,NA
2015-02-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.4,2.4,10.9
2015-02-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,5.4,-2.5,1.4
2015-02-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,13.1,-2.6,5.2
2015-02-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,11.7,-2,4.8
2015-02-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,15.5,-2.5,6.5
2015-02-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,15.4,1.3,8.3
2015-02-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,11.8,-1.8,5
2015-02-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,1.6,-4.6,-1.5
2015-02-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,2.5,-8.3,-2.9
2015-02-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.3,-2.2,6
2015-02-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.8,7.9,15.4
2015-02-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,15.8,4.8,10.3
2015-02-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,4.9,-0.5,2.2
2015-02-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,5.5,0.3,2.9
2015-02-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,7.7,2.8,5.2
2015-02-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,10.3,1.2,5.7
2015-02-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,9.5,2.5,6
2015-03-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,7.8,3.7,5.7
2015-03-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.3,5.9,14.6
2015-03-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.2,8.7,10.5
2015-03-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.8,9.8,17.3
2015-03-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23,5.8,14.4
2015-03-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,7.8,1.2,4.5
2015-03-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,12.2,-1.1,5.5
2015-03-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.6,4.4,12
2015-03-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.9,9,15.5
2015-03-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.3,11.5,18.4
2015-03-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.8,17.3,21.5
2015-03-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,20.3,12.6,16.4
2015-03-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18,10.5,14.2
2015-03-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.3,17.2,19.8
2015-03-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.5,14.3,19.9
2015-03-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.3,10.1,16.7
2015-03-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.8,13.6,21.2
2015-03-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,16.7,10.8,13.7
2015-03-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17.1,11,14
2015-03-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.1,12,17
2015-03-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,17,13.1,15
2015-03-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,16.5,12.3,14.4
2015-03-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.5,11.2,12.9
2015-03-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,16.3,9.6,13
2015-03-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.2,12.9,18.1
2015-03-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.3,17.1,20.2
2015-03-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.6,8.6,15.6
2015-03-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,14.2,4,9.1
2015-03-29,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,10.9,0.8,5.8
2015-03-30,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.1,4.4,12.8
2015-03-31,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.7,10.2,16
2015-04-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.4,12.7,17.1
2015-04-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.2,11.7,17
2015-04-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.1,15.7,20.9
2015-04-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.8,9.3,17
2015-04-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18.8,6.4,12.6
2015-04-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.2,13.2,18.7
2015-04-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.9,17,21.4
2015-04-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.2,16.6,21.9
2015-04-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.9,19.5,23.2
2015-04-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.6,19.8,22.7
2015-04-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.1,15.3,20.2
2015-04-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.5,13.8,17.7
2015-04-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.5,18.5,21
2015-04-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.9,19.2,22
2015-04-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.3,14,18.1
2015-04-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.9,12.1,16
2015-04-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.2,17.6,20.9
2015-04-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.1,18.1,20.6
2015-04-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.7,18,20.8
2015-04-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.4,18.7,21.5
2015-04-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.9,15.8,20.3
2015-04-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26,12.6,19.3
2015-04-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.9,16.8,21.9
2015-04-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.2,11.8,15.5
2015-04-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.3,13.2,17.8
2015-04-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.4,13.2,21.8
2015-04-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,22.4,10.8,16.6
2015-04-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,19.5,10.7,15.1
2015-04-29,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,18.1,12.4,15.3
2015-04-30,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.5,12.4,18.5
2015-05-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21.4,10.5,15.9
2015-05-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.5,9.4,16.9
2015-05-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.8,13.1,18.9
2015-05-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.4,14.4,19.9
2015-05-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25,14.1,19.5
2015-05-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.2,16.3,20.7
2015-05-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,21,17,19
2015-05-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.7,18.4,22
2015-05-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.6,19.2,22.9
2015-05-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.5,20.3,23.4
2015-05-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.5,20,24.2
2015-05-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.8,22.4,25.1
2015-05-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.5,18.5,23.5
2015-05-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.7,18.2,20.9
2015-05-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.5,17.2,20.8
2015-05-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.8,15.6,20.7
2015-05-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.3,17.3,22.3
2015-05-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.1,18.7,23.4
2015-05-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.6,19.8,24.7
2015-05-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.4,20.7,25.5
2015-05-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.1,20,25.6
2015-05-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,23.5,16.7,20.1
2015-05-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,25.5,14.9,20.2
2015-05-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.6,18.8,22.7
2015-05-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.9,17.7,22.3
2015-05-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.8,21.3,25.1
2015-05-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.2,20.1,24.1
2015-05-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.5,18.9,23.2
2015-05-29,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.9,17.6,22.8
2015-05-30,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.4,19.6,24
2015-05-31,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,28.8,18.7,23.7
2015-06-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.1,20.3,24.7
2015-06-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.1,20.7,24.9
2015-06-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,24.3,19,21.6
2015-06-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,26.9,19.1,23
2015-06-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.7,18.8,23.3
2015-06-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.7,20,25.3
2015-06-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,27.8,20.2,24
2015-06-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.2,19.7,24.5
2015-06-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.2,19.9,25.1
2015-06-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.1,19.8,24.4
2015-06-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.5,21.7,25.6
2015-06-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.9,23.2,27.5
2015-06-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,33.9,22.9,28.4
2015-06-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,34.8,24.1,29.4
2015-06-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,36,24.6,30.3
2015-06-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,36.3,24.9,30.6
2015-06-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,35.1,25.4,30.3
2015-06-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.8,24.7,28.7
2015-06-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.3,24.2,28.3
2015-06-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,33.9,25.4,29.7
2015-06-21,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,34.2,27.2,30.7
2015-06-22,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,35.4,26.2,30.8
2015-06-23,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.1,23,27
2015-06-24,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.8,26.4,29.6
2015-06-25,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.6,21.5,26
2015-06-26,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.8,24.8,28.8
2015-06-27,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.3,24.8,27.6
2015-06-28,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.4,23.5,27
2015-06-29,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.2,23.4,27.3
2015-06-30,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.4,21.6,26.5
2015-07-01,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.7,21.5,25.6
2015-07-02,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.6,20.8,26.2
2015-07-03,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,29.9,20.8,25.3
2015-07-04,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.8,20.9,26.4
2015-07-05,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.1,22.6,26.8
2015-07-06,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.4,21.7,26
2015-07-07,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.4,22.7,26.6
2015-07-08,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.4,23.9,27.6
2015-07-09,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.3,24.3,28.3
2015-07-10,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,35.7,24.4,30
2015-07-11,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,36.3,23.6,29.9
2015-07-12,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.2,23.3,27.2
2015-07-13,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.8,22.5,27.2
2015-07-14,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,33.2,21.2,27.2
2015-07-15,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.8,24.8,28.8
2015-07-16,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.9,22.9,27.4
2015-07-17,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,30.6,24.2,27.4
2015-07-18,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,31.2,23.6,27.4
2015-07-19,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,32.5,22.8,27.6
2015-07-20,CRND0103-2015-SC_McClellanville_7_NE.txt,-79.36,33.15,33.2,24,28.6
